Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
445,Thứ 3,23/07/2024,,,,Đặc biệt: 466 437 || Giải nhất: 249 836 437 995 || Giải nhì: 419 503 718 235 257 366 || Giải ba: 966 666 208 204 156 725 187 971,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-07-2024.html,23/07/2024
444,Thứ 7,20/07/2024,,,,Đặc biệt: 973 779 || Giải nhất: 190 492 815 706 || Giải nhì: 512 454 612 458 454 307 || Giải ba: 750 987 859 860 023 763 098 254,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-07-2024.html,20/07/2024
443,Thứ 5,18/07/2024,,,,Đặc biệt: 135 588 || Giải nhất: 941 726 585 693 || Giải nhì: 108 829 177 240 222 491 || Giải ba: 751 464 634 809 569 336 228 763,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-07-2024.html,18/07/2024
442,Thứ 3,16/07/2024,,,,Đặc biệt: 995 012 || Giải nhất: 692 612 462 478 || Giải nhì: 012 253 303 960 704 496 || Giải ba: 643 392 402 336 568 165 564 159,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-07-2024.html,16/07/2024
441,Thứ 7,13/07/2024,,,,Đặc biệt: 744 801 || Giải nhất: 420 054 771 455 || Giải nhì: 535 056 681 130 305 112 || Giải ba: 043 557 817 115 540 173 398 281,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-07-2024.html,13/07/2024
440,Thứ 5,11/07/2024,,,,Đặc biệt: 412 171 || Giải nhất: 688 954 294 084 || Giải nhì: 914 631 253 308 468 244 || Giải ba: 967 557 823 190 832 444 450 940,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-07-2024.html,11/07/2024
439,Thứ 3,09/07/2024,,,,Đặc biệt: 722 042 || Giải nhất: 134 223 558 822 || Giải nhì: 151 833 371 252 251 522 || Giải ba: 170 260 212 286 766 951 637 251,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-07-2024.html,09/07/2024
438,Thứ 7,06/07/2024,,,,Đặc biệt: 396 057 || Giải nhất: 116 103 359 793 || Giải nhì: 438 145 645 997 590 358 || Giải ba: 170 038 616 211 434 737 570 860,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-07-2024.html,06/07/2024
437,Thứ 5,04/07/2024,,,,Đặc biệt: 492 974 || Giải nhất: 759 429 280 627 || Giải nhì: 770 043 714 542 941 503 || Giải ba: 979 277 356 013 828 129 816 691,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-07-2024.html,04/07/2024
436,Thứ 3,02/07/2024,,,,Đặc biệt: 073 852 || Giải nhất: 825 423 308 820 || Giải nhì: 002 784 430 445 193 030 || Giải ba: 280 757 126 999 771 276 064 436,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-07-2024.html,02/07/2024
435,Thứ 7,29/06/2024,,,,Đặc biệt: 620 355 || Giải nhất: 656 861 863 144 || Giải nhì: 607 030 412 450 769 580 || Giải ba: 604 693 386 216 302 271 568 872,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-06-2024.html,29/06/2024
434,Thứ 5,27/06/2024,,,,Đặc biệt: 200 120 || Giải nhất: 247 118 237 342 || Giải nhì: 317 159 523 393 409 207 || Giải ba: 070 216 648 162 154 351 549 424,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-06-2024.html,27/06/2024
433,Thứ 3,25/06/2024,,,,Đặc biệt: 396 215 || Giải nhất: 641 820 735 729 || Giải nhì: 058 180 443 738 936 251 || Giải ba: 160 156 003 858 812 302 166 123,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-06-2024.html,25/06/2024
432,Thứ 7,22/06/2024,,,,Đặc biệt: 960 537 || Giải nhất: 981 309 338 112 || Giải nhì: 572 489 313 946 155 117 || Giải ba: 768 881 827 592 279 123 446 076,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-06-2024.html,22/06/2024
431,Thứ 5,20/06/2024,,,,Đặc biệt: 624 858 || Giải nhất: 757 520 871 651 || Giải nhì: 383 123 616 348 297 306 || Giải ba: 115 354 207 540 505 155 660 264,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-06-2024.html,20/06/2024
430,Thứ 3,18/06/2024,,,,Đặc biệt: 544 944 || Giải nhất: 206 696 753 549 || Giải nhì: 065 156 814 999 065 143 || Giải ba: 265 027 402 261 513 543 283 278,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-06-2024.html,18/06/2024
429,Thứ 7,15/06/2024,,,,Đặc biệt: 635 081 || Giải nhất: 008 741 351 640 || Giải nhì: 953 728 538 850 177 105 || Giải ba: 500 821 578 783 048 642 632 707,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-06-2024.html,15/06/2024
428,Thứ 5,13/06/2024,,,,Đặc biệt: 932 456 || Giải nhất: 548 662 208 558 || Giải nhì: 743 464 837 829 207 925 || Giải ba: 986 113 783 645 842 197 782 917,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-06-2024.html,13/06/2024
427,Thứ 3,11/06/2024,,,,Đặc biệt: 771 677 || Giải nhất: 433 780 664 718 || Giải nhì: 416 986 123 716 218 220 || Giải ba: 015 212 301 547 577 555 166 211,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-06-2024.html,11/06/2024
426,Thứ 7,08/06/2024,,,,Đặc biệt: 136 153 || Giải nhất: 991 418 409 474 || Giải nhì: 567 850 761 965 558 820 || Giải ba: 270 948 619 761 174 726 606 215,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-06-2024.html,08/06/2024
425,Thứ 5,06/06/2024,,,,Đặc biệt: 412 067 || Giải nhất: 769 978 451 534 || Giải nhì: 685 712 879 199 914 591 || Giải ba: 163 285 670 985 409 422 192 641,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-06-2024.html,06/06/2024
424,Thứ 3,04/06/2024,,,,Đặc biệt: 962 746 || Giải nhất: 396 725 629 412 || Giải nhì: 789 208 483 895 611 473 || Giải ba: 256 869 927 146 380 620 510 756,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-06-2024.html,04/06/2024
423,Thứ 7,01/06/2024,,,,Đặc biệt: 657 097 || Giải nhất: 376 177 121 555 || Giải nhì: 156 113 102 211 715 629 || Giải ba: 952 976 288 461 568 932 789 399,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-06-2024.html,01/06/2024
422,Thứ 5,30/05/2024,,,,Đặc biệt: 479 372 || Giải nhất: 517 809 163 624 || Giải nhì: 161 880 695 616 381 585 || Giải ba: 703 500 777 075 045 576 749 246,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-05-2024.html,30/05/2024
421,Thứ 3,28/05/2024,,,,Đặc biệt: 343 229 || Giải nhất: 258 218 479 835 || Giải nhì: 426 018 238 899 964 521 || Giải ba: 220 318 632 953 416 541 388 204,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-05-2024.html,28/05/2024
420,Thứ 7,25/05/2024,,,,Đặc biệt: 371 239 || Giải nhất: 270 633 859 723 || Giải nhì: 070 392 525 784 621 024 || Giải ba: 437 934 699 041 464 657 518 090,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-05-2024.html,25/05/2024
419,Thứ 5,23/05/2024,,,,Đặc biệt: 728 387 || Giải nhất: 343 403 791 356 || Giải nhì: 176 856 098 351 245 399 || Giải ba: 446 014 839 935 631 353 970 238,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-05-2024.html,23/05/2024
418,Thứ 3,21/05/2024,,,,Đặc biệt: 159 024 || Giải nhất: 533 200 464 637 || Giải nhì: 816 943 113 777 600 624 || Giải ba: 116 977 700 963 731 367 216 434,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-05-2024.html,21/05/2024
417,Thứ 7,18/05/2024,,,,Đặc biệt: 837 331 || Giải nhất: 138 416 422 735 || Giải nhì: 382 896 979 359 593 845 || Giải ba: 012 045 372 082 894 860 075 736,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-05-2024.html,18/05/2024
416,Thứ 5,16/05/2024,,,,Đặc biệt: 307 696 || Giải nhất: 140 536 036 320 || Giải nhì: 029 297 014 587 690 635 || Giải ba: 723 480 947 226 973 891 743 588,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-05-2024.html,16/05/2024
415,Thứ 3,14/05/2024,,,,Đặc biệt: 350 052 || Giải nhất: 556 659 500 103 || Giải nhì: 929 654 055 666 492 840 || Giải ba: 925 656 962 049 253 292 704 915,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-05-2024.html,14/05/2024
414,Thứ 7,11/05/2024,,,,Đặc biệt: 407 473 || Giải nhất: 726 627 024 275 || Giải nhì: 654 132 172 200 337 833 || Giải ba: 422 523 380 635 269 965 722 047,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-05-2024.html,11/05/2024
413,Thứ 5,09/05/2024,,,,Đặc biệt: 708 318 || Giải nhất: 829 129 658 303 || Giải nhì: 948 779 654 305 979 562 || Giải ba: 444 065 544 502 769 387 019 623,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-05-2024.html,09/05/2024
412,Thứ 3,07/05/2024,,,,Đặc biệt: 037 295 || Giải nhất: 544 604 470 815 || Giải nhì: 623 398 762 274 480 956 || Giải ba: 521 927 076 293 408 584 002 202,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-05-2024.html,07/05/2024
411,Thứ 7,04/05/2024,,,,Đặc biệt: 065 126 || Giải nhất: 985 109 063 245 || Giải nhì: 999 515 784 363 532 363 || Giải ba: 162 623 706 017 886 955 594 124,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-05-2024.html,04/05/2024
410,Thứ 5,02/05/2024,,,,Đặc biệt: 570 644 || Giải nhất: 953 783 470 534 || Giải nhì: 108 204 963 902 431 461 || Giải ba: 399 829 924 073 199 888 031 504,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-05-2024.html,02/05/2024
409,Thứ 3,30/04/2024,,,,Đặc biệt: 434 589 || Giải nhất: 207 666 550 769 || Giải nhì: 714 141 297 511 335 490 || Giải ba: 931 972 028 205 758 129 943 786,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-04-2024.html,30/04/2024
408,Thứ 7,27/04/2024,,,,Đặc biệt: 588 222 || Giải nhất: 768 165 325 637 || Giải nhì: 665 928 874 989 889 878 || Giải ba: 628 294 533 192 789 184 139 041,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-04-2024.html,27/04/2024
407,Thứ 5,25/04/2024,,,,Đặc biệt: 785 881 || Giải nhất: 527 989 510 208 || Giải nhì: 782 497 912 448 341 428 || Giải ba: 850 437 124 464 388 970 426 031,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-04-2024.html,25/04/2024
406,Thứ 3,23/04/2024,,,,Đặc biệt: 783 576 || Giải nhất: 096 551 049 163 || Giải nhì: 871 561 568 012 084 031 || Giải ba: 165 889 604 000 434 351 800 772,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-04-2024.html,23/04/2024
405,Thứ 7,20/04/2024,,,,Đặc biệt: 213 707 || Giải nhất: 582 491 802 371 || Giải nhì: 469 814 541 265 353 090 || Giải ba: 409 652 803 775 411 615 666 979,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-04-2024.html,20/04/2024
404,Thứ 5,18/04/2024,,,,Đặc biệt: 109 661 || Giải nhất: 818 708 016 907 || Giải nhì: 713 346 673 851 553 307 || Giải ba: 330 318 111 510 880 011 381 134,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-04-2024.html,18/04/2024
403,Thứ 3,16/04/2024,,,,Đặc biệt: 598 004 || Giải nhất: 016 277 022 489 || Giải nhì: 807 358 380 556 362 268 || Giải ba: 366 944 844 355 282 722 608 257,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-04-2024.html,16/04/2024
402,Thứ 7,13/04/2024,,,,Đặc biệt: 105 460 || Giải nhất: 358 325 624 888 || Giải nhì: 977 340 489 725 564 824 || Giải ba: 775 719 811 861 293 899 418 419,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-04-2024.html,13/04/2024
401,Thứ 5,11/04/2024,,,,Đặc biệt: 749 303 || Giải nhất: 563 345 453 977 || Giải nhì: 539 204 881 200 785 505 || Giải ba: 298 891 563 792 624 928 175 327,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-04-2024.html,11/04/2024
400,Thứ 3,09/04/2024,,,,Đặc biệt: 710 627 || Giải nhất: 243 168 991 275 || Giải nhì: 323 275 564 576 526 931 || Giải ba: 398 428 838 817 504 861 722 472,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-04-2024.html,09/04/2024
399,Thứ 7,06/04/2024,,,,Đặc biệt: 205 180 || Giải nhất: 432 780 281 390 || Giải nhì: 259 572 661 694 018 318 || Giải ba: 238 831 873 457 229 473 903 771,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-04-2024.html,06/04/2024
398,Thứ 5,04/04/2024,,,,Đặc biệt: 559 957 || Giải nhất: 444 770 161 733 || Giải nhì: 968 428 607 758 314 553 || Giải ba: 246 074 922 871 072 413 475 452,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-04-2024.html,04/04/2024
397,Thứ 3,02/04/2024,,,,Đặc biệt: 011 101 || Giải nhất: 611 316 333 989 || Giải nhì: 729 802 652 798 618 332 || Giải ba: 133 522 852 327 083 526 842 668,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-04-2024.html,02/04/2024
396,Thứ 7,30/03/2024,,,,Đặc biệt: 066 116 || Giải nhất: 591 624 129 348 || Giải nhì: 594 223 245 265 097 917 || Giải ba: 422 713 120 776 685 363 456 282,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-03-2024.html,30/03/2024
395,Thứ 5,28/03/2024,,,,Đặc biệt: 049 643 || Giải nhất: 417 140 976 247 || Giải nhì: 529 178 671 239 086 527 || Giải ba: 581 668 752 687 888 766 016 056,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-03-2024.html,28/03/2024
394,Thứ 3,26/03/2024,,,,Đặc biệt: 574 114 || Giải nhất: 848 576 211 911 || Giải nhì: 809 736 246 867 501 881 || Giải ba: 823 279 195 226 525 086 116 488,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-03-2024.html,26/03/2024
393,Thứ 7,23/03/2024,,,,Đặc biệt: 473 482 || Giải nhất: 730 126 212 473 || Giải nhì: 888 213 093 152 182 729 || Giải ba: 978 219 332 445 489 802 856 844,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-03-2024.html,23/03/2024
392,Thứ 5,21/03/2024,,,,Đặc biệt: 075 396 || Giải nhất: 121 051 509 791 || Giải nhì: 028 209 658 709 533 369 || Giải ba: 763 396 556 291 792 299 827 146,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-03-2024.html,21/03/2024
391,Thứ 3,19/03/2024,,,,Đặc biệt: 293 895 || Giải nhất: 689 617 385 586 || Giải nhì: 391 868 981 802 022 227 || Giải ba: 264 825 352 352 715 762 643 629,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-03-2024.html,19/03/2024
390,Thứ 7,16/03/2024,,,,Đặc biệt: 397 266 || Giải nhất: 000 737 787 366 || Giải nhì: 439 143 696 728 218 519 || Giải ba: 369 883 936 660 387 557 385 322,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-03-2024.html,16/03/2024
389,Thứ 5,14/03/2024,,,,Đặc biệt: 678 375 || Giải nhất: 767 235 184 976 || Giải nhì: 971 873 635 365 379 428 || Giải ba: 712 470 351 298 263 623 010 721,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-03-2024.html,14/03/2024
388,Thứ 3,12/03/2024,,,,Đặc biệt: 559 562 || Giải nhất: 380 080 684 207 || Giải nhì: 950 076 937 556 190 181 || Giải ba: 449 198 151 825 813 096 913 991,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-03-2024.html,12/03/2024
387,Thứ 7,09/03/2024,,,,Đặc biệt: 815 508 || Giải nhất: 737 101 185 876 || Giải nhì: 382 089 061 373 506 723 || Giải ba: 509 772 063 765 784 262 406 815,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-03-2024.html,09/03/2024
386,Thứ 5,07/03/2024,,,,Đặc biệt: 380 523 || Giải nhất: 312 179 030 310 || Giải nhì: 491 844 692 864 903 049 || Giải ba: 334 625 929 737 797 940 852 247,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-03-2024.html,07/03/2024
385,Thứ 3,05/03/2024,,,,Đặc biệt: 201 318 || Giải nhất: 144 290 438 679 || Giải nhì: 811 035 679 884 754 547 || Giải ba: 335 554 769 056 124 594 316 773,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-03-2024.html,05/03/2024
384,Thứ 7,02/03/2024,,,,Đặc biệt: 419 719 || Giải nhất: 149 100 017 105 || Giải nhì: 183 431 595 771 159 560 || Giải ba: 481 449 224 630 141 634 680 832,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-03-2024.html,02/03/2024
383,Thứ 5,29/02/2024,,,,Đặc biệt: 061 237 || Giải nhất: 954 841 949 701 || Giải nhì: 642 626 212 974 599 027 || Giải ba: 708 989 650 411 421 283 154 644,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-02-2024.html,29/02/2024
382,Thứ 3,27/02/2024,,,,Đặc biệt: 080 595 || Giải nhất: 589 056 513 745 || Giải nhì: 318 638 680 129 421 574 || Giải ba: 284 079 978 393 100 789 872 255,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-02-2024.html,27/02/2024
381,Thứ 7,24/02/2024,,,,Đặc biệt: 762 262 || Giải nhất: 495 197 905 282 || Giải nhì: 238 919 561 434 822 304 || Giải ba: 025 185 949 521 836 890 724 835,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-02-2024.html,24/02/2024
380,Thứ 5,22/02/2024,,,,Đặc biệt: 188 624 || Giải nhất: 668 227 644 497 || Giải nhì: 157 434 519 130 282 849 || Giải ba: 812 641 571 660 386 213 091 539,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-02-2024.html,22/02/2024
379,Thứ 3,20/02/2024,,,,Đặc biệt: 983 009 || Giải nhất: 074 759 897 875 || Giải nhì: 850 267 329 418 461 649 || Giải ba: 733 849 799 350 663 195 826 091,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-02-2024.html,20/02/2024
378,Thứ 7,17/02/2024,,,,Đặc biệt: 494 829 || Giải nhất: 394 562 457 226 || Giải nhì: 699 295 494 230 417 611 || Giải ba: 332 242 292 501 889 548 117 025,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-02-2024.html,17/02/2024
377,Thứ 5,15/02/2024,,,,Đặc biệt: 826 139 || Giải nhất: 647 839 248 669 || Giải nhì: 003 580 677 898 480 415 || Giải ba: 159 480 338 769 734 553 500 558,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-02-2024.html,15/02/2024
376,Thứ 3,13/02/2024,,,,Đặc biệt: 081 231 || Giải nhất: 702 694 343 964 || Giải nhì: 143 935 712 600 557 311 || Giải ba: 362 334 529 756 052 242 193 147,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-02-2024.html,13/02/2024
375,Thứ 5,08/02/2024,,,,Đặc biệt: 953 803 || Giải nhất: 053 062 505 687 || Giải nhì: 164 053 250 546 561 506 || Giải ba: 150 245 549 048 942 007 847 849,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-02-2024.html,08/02/2024
374,Thứ 3,06/02/2024,,,,Đặc biệt: 867 110 || Giải nhất: 134 634 120 622 || Giải nhì: 741 221 797 520 757 821 || Giải ba: 693 014 018 910 418 171 322 587,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-02-2024.html,06/02/2024
373,Thứ 7,03/02/2024,,,,Đặc biệt: 394 787 || Giải nhất: 353 335 751 170 || Giải nhì: 262 280 519 806 030 029 || Giải ba: 297 251 485 060 202 921 758 765,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-02-2024.html,03/02/2024
372,Thứ 5,01/02/2024,,,,Đặc biệt: 812 388 || Giải nhất: 054 719 255 673 || Giải nhì: 723 653 891 184 068 281 || Giải ba: 228 257 645 170 122 827 072 657,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-02-2024.html,01/02/2024
371,Thứ 3,30/01/2024,,,,Đặc biệt: 339 019 || Giải nhất: 034 294 932 702 || Giải nhì: 864 443 419 992 035 330 || Giải ba: 416 705 128 138 603 193 942 859,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-01-2024.html,30/01/2024
370,Thứ 7,27/01/2024,,,,Đặc biệt: 985 849 || Giải nhất: 058 655 280 271 || Giải nhì: 501 521 922 454 684 739 || Giải ba: 590 961 405 355 000 197 530 044,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-01-2024.html,27/01/2024
369,Thứ 5,25/01/2024,,,,Đặc biệt: 557 472 || Giải nhất: 462 533 441 089 || Giải nhì: 402 445 273 083 957 101 || Giải ba: 716 917 723 227 106 321 270 419,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-01-2024.html,25/01/2024
368,Thứ 3,23/01/2024,,,,Đặc biệt: 578 788 || Giải nhất: 017 181 727 760 || Giải nhì: 607 217 453 841 549 194 || Giải ba: 159 681 890 619 604 598 377 511,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-01-2024.html,23/01/2024
367,Thứ 7,20/01/2024,,,,Đặc biệt: 061 205 || Giải nhất: 233 093 482 298 || Giải nhì: 354 551 831 730 809 246 || Giải ba: 898 876 879 500 360 449 315 996,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-01-2024.html,20/01/2024
366,Thứ 5,18/01/2024,,,,Đặc biệt: 504 340 || Giải nhất: 666 119 850 917 || Giải nhì: 932 816 956 554 916 414 || Giải ba: 158 832 757 126 830 072 908 992,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-01-2024.html,18/01/2024
365,Thứ 3,16/01/2024,,,,Đặc biệt: 109 334 || Giải nhất: 263 290 349 726 || Giải nhì: 801 782 740 404 907 089 || Giải ba: 628 731 508 833 850 092 165 506,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-01-2024.html,16/01/2024
